"Addendum FF -- ASC Device Offset Percentages for CY 2024                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.,,,,,,,
14301,,Tis trnfr any 30.1-60 sq cm,G2,5055,"$3,418.26",0.28%,$5.21
14302,,Tis trnfr addl 30 sq cm,N1,,,,
14350,,Filleted finger/toe flap,A2,5054,"$1,737.53",0.00%,$0.00
15002,,Wound prep trk/arm/leg,A2,5054,"$1,737.53",3.04%,$28.75
15003,,Wound prep addl 100 cm,N1,,,,
15004,,Wound prep f/n/hf/g,A2,5053,$598.40,6.90%,$22.48
15005,,Wnd prep f/n/hf/g addl cm,N1,,,,
15040,,Harvest cultured skin graft,A2,5054,"$1,737.53",0.00%,$0.00
15050,,Pinch graft up to 2 cm diam,A2,5053,$598.40,0.00%,$0.00
15100,,Skin splt grft trnk/arm/leg,A2,5054,"$1,737.53",1.00%,$9.46
15101,,Skin splt grft t/a/l add-on,N1,,,,
15110,,Epidrm autogrft trnk/arm/leg,A2,5054,"$1,737.53",0.00%,$0.00
15111,,Epidrm autogrft t/a/l add-on,N1,,,,
15115,,Epidrm a-grft face/nck/hf/g,A2,5054,"$1,737.53",0.00%,$0.00
15116,,Epidrm a-grft f/n/hf/g addl,N1,,,,
15120,,Skn splt a-grft fac/nck/hf/g,A2,5055,"$3,418.26",0.82%,$15.26
15121,,Skn splt a-grft f/n/hf/g add,N1,,,,
15130,,Derm autograft trnk/arm/leg,A2,5054,"$1,737.53",0.46%,$4.35
15131,,Derm autograft t/a/l add-on,N1,,,,
15135,,Derm autograft face/nck/hf/g,A2,5055,"$3,418.26",0.80%,$14.89
15136,,Derm autograft f/n/hf/g add,N1,,,,
15150,,Cult skin grft t/arm/leg,A2,5054,"$1,737.53",21.43%,$202.70
15151,,Cult skin grft t/a/l addl,N1,,,,
15152,,Cult skin graft t/a/l +%,N1,,,,
15155,,Cult skin graft f/n/hf/g,A2,5055,"$3,418.26",0.00%,$0.00
15156,,Cult skin grft f/n/hfg add,N1,,,,
15157,,Cult epiderm grft f/n/hfg +%,N1,,,,
15200,,Fth grf fr trnk 20 sq cm/<,A2,5054,"$1,737.53",0.19%,$1.80
15201,,Fth grf fr trnk each addl,N1,,,,
15220,,Fth grf fr s/a/l 20 sq cm/<,A2,5054,"$1,737.53",0.06%,$0.57
15221,,Fth grf fr s/a/l each addl,N1,,,,
15240,,Fth gr fr f/c/c/m/n/ax/g/h/f,A2,5054,"$1,737.53",0.03%,$0.28
15241,,Fth gr f/c/c/m/n/ax/g/h/f ea,N1,,,,
15260,,Fth grf fr n/e/e/l 20 sqcm/<,A2,5054,"$1,737.53",0.10%,$0.95
15261,,Fth grf fr n/e/e/l each addl,N1,,,,
15271,,Skin sub graft trnk/arm/leg,G2,5054,"$1,737.53",0.03%,$0.28
15272,,Skin sub graft t/a/l add-on,N1,,,,
15273,,Skin sub grft t/arm/lg child,G2,5055,"$3,418.26",0.14%,$2.61
15274,,Skn sub grft t/a/l child add,N1,,,,
15275,,Skin sub graft face/nk/hf/g,P3,5054,"$1,737.53",0.04%,$0.04
15276,,Skin sub graft f/n/hf/g addl,N1,,,,
15277,,Skn sub grft f/n/hf/g child,G2,5054,"$1,737.53",0.00%,$0.00
15278,,Skn sub grft f/n/hf/g ch add,N1,,,,
15570,,Skin pedicle flap trunk,A2,5054,"$1,737.53",0.00%,$0.00
15572,,Skin pedicle flap arms/legs,A2,5055,"$3,418.26",0.00%,$0.00
15574,,Pedcle fh/ch/ch/m/n/ax/g/h/f,A2,5054,"$1,737.53",0.01%,$0.09
15576,,Pedicle e/n/e/l/ntroral,A2,5054,"$1,737.53",0.38%,$3.59
15600,,Delay flap trunk,A2,5055,"$3,418.26",1.33%,$24.75
15610,,Delay flap arms/legs,A2,5054,"$1,737.53",0.55%,$5.20
15620,,Delay flap f/c/c/n/ax/g/h/f,A2,5054,"$1,737.53",0.14%,$1.32
15630,,Delay flap eye/nos/ear/lip,A2,5054,"$1,737.53",0.01%,$0.09
15650,,Transfer skin pedicle flap,A2,5054,"$1,737.53",0.32%,$3.03
15730,,Mdfc flap w/prsrv vasc pedcl,G2,5055,"$3,418.26",0.00%,$0.00
15731,,Forehead flap w/vasc pedicle,A2,5055,"$3,418.26",0.39%,$7.26
15733,,Musc myoq/fscq flp h&n pedcl,A2,5055,"$3,418.26",4.93%,$91.74
15734,,Muscle-skin graft trunk,A2,5055,"$3,418.26",4.10%,$76.29
15736,,Muscle-skin graft arm,A2,5054,"$1,737.53",0.02%,$0.19
15738,,Muscle-skin graft leg,A2,5055,"$3,418.26",0.54%,$10.05
15740,,Island pedicle flap graft,A2,5054,"$1,737.53",0.00%,$0.00
15750,,Neurovascular pedicle flap,A2,5055,"$3,418.26",0.29%,$5.40
15760,,Composite skin graft,A2,5054,"$1,737.53",0.35%,$3.31
15769,,Grfg autol soft tiss dir exc,G2,5055,"$3,418.26",14.46%,$269.07
15770,,Derma-fat-fascia graft,A2,5055,"$3,418.26",33.80%,$628.96
15771,,Grfg autol fat lipo 50 cc/<,G2,5055,"$3,418.26",0.66%,$12.28
15773,,Grfg autol fat lipo 25 cc/<,G2,5054,"$1,737.53",0.13%,$1.23
15775,,Hair trnspl 1-15 punch grfts,A2,5052,$379.92,0.00%,$0.00
15776,,Hair trnspl >15 punch grafts,A2,5052,$379.92,0.00%,$0.00
15777,,Acellular derm matrix implt,N1,,,,
15780,,Dermabrasion total face,P3,5073,"$2,125.39",0.00%,$0.00
15781,,Dermabrasion segmental face,P3,5071,$670.36,0.00%,$0.00
15782,,Dermabrasion other than face,P3,5073,"$2,125.39",0.00%,$0.00
15783,,Dermabrasion suprfl any site,P2,5052,$379.92,0.00%,$0.00
15786,,Abrasion lesion single,N1,,,,
15787,,Abrasion lesions add-on,N1,,,,
15788,,Chemical peel face epiderm,N1,,,,
15789,,Chemical peel face dermal,P2,5053,$598.40,0.00%,$0.00
15792,,Chemical peel nonfacial,N1,,,,
15793,,Chemical peel nonfacial,N1,,,,
15819,,Plastic surgery neck,G2,5054,"$1,737.53",0.00%,$0.00
15820,,Revision of lower eyelid,A2,5054,"$1,737.53",0.00%,$0.00
15821,,Revision of lower eyelid,A2,5054,"$1,737.53",0.00%,$0.00
15822,,Revision of upper eyelid,A2,5054,"$1,737.53",0.00%,$0.00
15823,,Revision of upper eyelid,A2,5054,"$1,737.53",0.25%,$2.36
15824,,Removal of forehead wrinkles,A2,5054,"$1,737.53",0.00%,$0.00
15825,,Removal of neck wrinkles,A2,5055,"$3,418.26",0.00%,$0.00
15826,,Removal of brow wrinkles,A2,5055,"$3,418.26",0.00%,$0.00
15828,,Removal of face wrinkles,A2,5055,"$3,418.26",0.00%,$0.00
15829,,Removal of skin wrinkles,A2,5055,"$3,418.26",0.00%,$0.00
15830,,Exc skin abd,A2,5092,"$4,657.98",0.37%,$9.38
15832,,Excise excessive skin thigh,A2,5073,"$2,125.39",0.00%,$0.00
15833,,Excise excessive skin leg,A2,5073,"$2,125.39",0.97%,$11.22
15834,,Excise excessive skin hip,A2,5073,"$2,125.39",0.00%,$0.00
15835,,Excise excessive skin buttck,A2,5073,"$2,125.39",13.23%,$153.07
15836,,Excise excessive skin arm,A2,5073,"$2,125.39",0.67%,$7.75
15837,,Excise excess skin arm/hand,G2,5073,"$2,125.39",0.00%,$0.00
15838,,Excise excess skin fat pad,G2,5073,"$2,125.39",0.00%,$0.00
15839,,Excise excess skin & tissue,A2,5073,"$2,125.39",1.37%,$15.85
15840,,Nerve palsy fascial graft,A2,5055,"$3,418.26",3.01%,$56.01
15841,,Nerve palsy muscle graft,A2,5055,"$3,418.26",10.78%,$200.60
15842,,Nerve palsy microsurg graft,G2,5054,"$1,737.53",0.00%,$0.00
15845,,Skin and muscle repair face,A2,5055,"$3,418.26",0.00%,$0.00
15847,,Exc skin abd add-on,N1,,,,
15851,,Removal sutr/staple req anes,P3,5054,"$1,737.53",0.00%,$0.00
15852,,Dressing change not for burn,N1,,,,
15860,,Test for blood flow in graft,N1,,,,
15876,,Suction lipectomy head&neck,A2,5055,"$3,418.26",0.00%,$0.00
15877,,Suction lipectomy trunk,A2,5055,"$3,418.26",2.89%,$53.78
15878,,Suction lipectomy upr extrem,A2,5054,"$1,737.53",0.00%,$0.00
15879,,Suction lipectomy lwr extrem,A2,5055,"$3,418.26",0.22%,$4.09
15920,,Removal of tail bone ulcer,A2,5073,"$2,125.39",2.05%,$23.72
15922,,Removal of tail bone ulcer,A2,5055,"$3,418.26",0.00%,$0.00
15931,,Remove sacrum pressure sore,A2,5073,"$2,125.39",0.00%,$0.00
15933,,Remove sacrum pressure sore,A2,5073,"$2,125.39",6.46%,$74.74
15934,,Remove sacrum pressure sore,A2,5055,"$3,418.26",3.81%,$70.90
15935,,Remove sacrum pressure sore,A2,5055,"$3,418.26",5.47%,$101.79
15936,,Remove sacrum pressure sore,A2,5054,"$1,737.53",0.00%,$0.00
15937,,Remove sacrum pressure sore,A2,5054,"$1,737.53",0.02%,$0.19
15940,,Remove hip pressure sore,A2,5073,"$2,125.39",0.03%,$0.35
15941,,Remove hip pressure sore,A2,5073,"$2,125.39",13.61%,$157.47
15944,,Remove hip pressure sore,A2,5055,"$3,418.26",8.32%,$154.82
15945,,Remove hip pressure sore,A2,5054,"$1,737.53",0.00%,$0.00
15946,,Remove hip pressure sore,A2,5054,"$1,737.53",0.77%,$7.28
15950,,Remove thigh pressure sore,A2,5072,"$1,254.33",0.00%,$0.00
15951,,Remove thigh pressure sore,A2,5073,"$2,125.39",0.39%,$4.51
15952,,Remove thigh pressure sore,A2,5054,"$1,737.53",0.00%,$0.00
15953,,Remove thigh pressure sore,A2,5055,"$3,418.26",0.00%,$0.00
15956,,Remove thigh pressure sore,A2,5054,"$1,737.53",0.00%,$0.00
15958,,Remove thigh pressure sore,A2,5055,"$3,418.26",0.00%,$0.00
16000,,Initial treatment of burn(s),N1,,,,
16020,,Dress/debrid p-thick burn s,N1,,,,
16025,,Dress/debrid p-thick burn m,A2,5051,$190.75,0.00%,$0.00
16030,,Dress/debrid p-thick burn l,A2,5052,$379.92,0.00%,$0.00
16035,,Incision of burn scab initi,G2,5052,$379.92,0.00%,$0.00
17000,,Destruct premalg lesion,N1,,,,
17003,,Destruct premalg les 2-14,N1,,,,
17004,,Destroy premal lesions 15/>,P3,5052,$379.92,0.00%,$0.00
17106,,Destruction of skin lesions,P3,5052,$379.92,0.00%,$0.00
17107,,Destruction of skin lesions,P3,5053,$598.40,0.09%,$0.24
17108,,Destruction of skin lesions,P3,5054,"$1,737.53",0.00%,$0.00
17110,,Destruct b9 lesion 1-14,N1,,,,
17111,,Destruct lesion 15 or more,N1,,,,
17250,,Chem caut of granltj tissue,N1,,,,
17260,,Dstrj mal les t/a/l 0.5 cm/<,N1,,,,
17261,,Dstrj mal les t/a/l .6-1.0cm,N1,,,,
17262,,Dstrj mal les t/a/l 1.1-2.0,N1,,,,
17263,,Dstrj mal les t/a/l 2.1-3.0,N1,,,,
17264,,Dstrj mal les t/a/l 3.1-4.0,P3,5052,$379.92,0.00%,$0.00
17266,,Dstrj mal les t/a/l >4.0 cm,P3,5052,$379.92,0.00%,$0.00
17270,,Dstr mal les s/n/h/f/g .5 /<,P3,5051,$190.75,0.00%,$0.00
17271,,Dstr mal les s/n/h/f/g 0.6-1,P2,5051,$190.75,0.00%,$0.00
17272,,Dstr mal les s/n/h/f/g 1.1-2,N1,,,,
17273,,Dstr mal les s/n/h/f/g 2.1-3,P3,5052,$379.92,0.00%,$0.00
17274,,Dstr mal les s/n/h/f/g 3.1-4,P3,5052,$379.92,0.00%,$0.00
17276,,Dstr mal les s/n/h/f/g >4.0,P3,5052,$379.92,0.00%,$0.00
17280,,Dstr mal ls f/e/e/n/l/m .5/<,N1,,,,
17281,,Dstr mal ls f/e/e/n/l/m .6-1,P3,5052,$379.92,0.00%,$0.00
17282,,Dstr mal ls f/e/e/n/l/m1.1-2,P3,5052,$379.92,0.00%,$0.00
17283,,Dstr mal ls f/e/e/n/l/m2.1-3,P3,5052,$379.92,0.00%,$0.00
17284,,Dstr mal ls f/e/e/n/l/m3.1-4,P3,5053,$598.40,0.00%,$0.00
17286,,Dstr mal ls f/e/e/n/l/m>4.0,P3,5053,$598.40,0.00%,$0.00
17311,,Mohs 1 stage h/n/hf/g,P2,5053,$598.40,0.00%,$0.00
17312,,Mohs addl stage,N1,,,,
17313,,Mohs 1 stage t/a/l,P2,5053,$598.40,0.00%,$0.00
17314,,Mohs addl stage t/a/l,N1,,,,
17315,,Mohs surg addl block,N1,,,,
17340,,Cryotherapy of skin,N1,,,,
17360,,Skin peel therapy,N1,,,,
17380,,Hair removal by electrolysis,R2,5053,$598.40,0.00%,$0.00
19000,,Puncture aspir cyst breast,P3,5071,$670.36,1.38%,$0.95
19001,,Puncture aspir cyst brst ea,N1,,,,
19020,,Mastotomy expl drg absc dp,A2,5072,"$1,254.33",0.47%,$3.21
19030,,Njx px only mam ducto/glcto,N1,,,,
19081,,Bx breast 1st lesion strtctc,G2,5072,"$1,254.33",7.81%,$53.33
19082,,Bx breast add lesion strtctc,N1,,,,
19083,,Bx breast 1st lesion us imag,G2,5072,"$1,254.33",9.61%,$65.62
19084,,Bx breast add lesion us imag,N1,,,,
19085,,Bx breast 1st lesion mr imag,G2,5072,"$1,254.33",8.21%,$56.06
19086,,Bx breast add lesion mr imag,N1,,,,
19100,,Bx breast percut w/o image,A2,5072,"$1,254.33",3.95%,$26.97
19101,,Biopsy of breast open,A2,5091,"$2,699.06",0.90%,$13.22
19105,,Cryosurg ablate fa each,J8,5091,"$2,699.06",51.07%,"$1,378.41"
19110,,Nipple exploration,A2,5091,"$2,699.06",0.20%,$2.94
19112,,Excise breast duct fistula,A2,5091,"$2,699.06",0.00%,$0.00
19120,,Removal of breast lesion,A2,5091,"$2,699.06",0.43%,$6.32
19125,,Excision breast lesion,A2,5091,"$2,699.06",2.31%,$33.94
19126,,Excision addl breast lesion,N1,,,,
19281,,Perq device breast 1st imag,N1,,,,
19282,,Perq device breast ea imag,N1,,,,
19283,,Perq dev breast 1st strtctc,N1,,,,
19284,,Perq dev breast add strtctc,N1,,,,
19285,,Perq dev breast 1st us imag,N1,,,,
19286,,Perq dev breast add us imag,N1,,,,
19287,,Perq dev breast 1st mr guide,N1,,,,
19288,,Perq dev breast add mr guide,N1,,,,
19294,,Prepj tum cav iort prtl mast,N1,,,,
19296,,Place po breast cath for rad,J8,5093,"$5,519.54",54.35%,"$2,999.87"
19297,,Place breast cath for rad,N1,,,,
19298,,Place breast rad tube/caths,J8,5092,"$4,657.98",76.25%,"$3,551.71"
19300,,Removal of breast tissue,A2,5091,"$2,699.06",0.14%,$2.06
19301,,Partial mastectomy,A2,5091,"$2,699.06",1.75%,$25.71
19302,,P-mastectomy w/ln removal,A2,5092,"$4,657.98",0.14%,$3.55
19303,,Mast simple complete,A2,5092,"$4,657.98",0.45%,$11.41
19307,,Mast mod rad,G2,5092,"$4,657.98",1.00%,$25.36
19316,,Suspension of breast,A2,5092,"$4,657.98",3.29%,$83.42
19318,,Breast reduction,A2,5092,"$4,657.98",0.36%,$9.13
19325,,Breast augmentation w/implt,G2,5093,"$5,519.54",28.82%,$865.95
19328,,Rmvl intact breast implant,A2,5091,"$2,699.06",0.81%,$11.90
19330,,Rmvl ruptured breast implant,A2,5091,"$2,699.06",4.31%,$63.33
19340,,Insj breast implt sm d mast,J8,5092,"$4,657.98",32.34%,"$1,506.39"
19342,,Insj/rplcmt brst implt sep d,A2,5093,"$5,519.54",25.15%,$755.68
19350,,Breast reconstruction,A2,5091,"$2,699.06",0.02%,$0.29
19355,,Correct inverted nipple(s),A2,5091,"$2,699.06",0.00%,$0.00
19357,,Tiss xpndr plmt brst rcnstj,J8,5094,"$7,647.64",35.69%,"$2,729.44"
19370,,Revj peri-implt capsule brst,A2,5091,"$2,699.06",8.97%,$131.80
19371,,Peri-implt capslc brst compl,A2,5091,"$2,699.06",2.00%,$29.39
19380,,Revj reconstructed breast,A2,5092,"$4,657.98",5.23%,$132.62
19396,,Design custom breast implant,G2,5091,"$2,699.06",0.00%,$0.00
20103,,Explore wound extremity,G2,5072,"$1,254.33",0.21%,$1.43
20150,,Excise epiphyseal bar,G2,5113,"$2,789.90",0.00%,$0.00
20200,,Muscle biopsy superficial,A2,5072,"$1,254.33",0.30%,$2.05
20205,,Deep muscle biopsy,A2,5073,"$2,125.39",0.15%,$1.74
20206,,Biopsy muscle perq needle,A2,5072,"$1,254.33",0.27%,$1.84
20220,,Bone biopsy trocar/ndl supfc,A2,5072,"$1,254.33",3.54%,$24.17
20225,,Bone biopsy trocar/ndl deep,A2,5072,"$1,254.33",4.11%,$28.06
20240,,Bone biopsy open superficial,A2,5073,"$2,125.39",1.17%,$13.54
20245,,Bone biopsy open deep,A2,5073,"$2,125.39",2.20%,$25.45
20250,,Biopsy vrt bdy open thoracic,G2,5113,"$2,789.90",0.16%,$2.43
20251,,Biopsy vrt bdy open lmbr/crv,A2,5114,"$6,231.99",19.50%,$661.55
20500,,Injection of sinus tract,P3,5163,"$1,224.82",0.86%,$0.66
20501,,Inject sinus tract for x-ray,N1,,,,
20520,,Removal of foreign body,P3,5072,"$1,254.33",0.10%,$0.15
20525,,Removal of foreign body,A2,5073,"$2,125.39",0.49%,$5.67
20526,,Ther injection carp tunnel,P3,5441,$282.20,0.00%,$0.00
20527,,Inj dupuytren cord w/enzyme,P3,5441,$282.20,0.00%,$0.00
20550,,Inj tendon sheath/ligament,P3,5441,$282.20,0.00%,$0.00
20551,,Inj tendon origin/insertion,P3,5441,$282.20,0.20%,$0.06
20552,,Inj trigger point 1/2 muscl,P3,5441,$282.20,0.03%,$0.01
20553,,Inject trigger points 3/>,P3,5441,$282.20,0.02%,$0.01
20555,,Place ndl musc/tis for rt,R2,5113,"$2,789.90",0.00%,$0.00
20600,,Drain/inj joint/bursa w/o us,P3,5441,$282.20,0.04%,$0.01
20604,,Drain/inj joint/bursa w/us,P3,5441,$282.20,0.00%,$0.00
20605,,Drain/inj joint/bursa w/o us,P3,5441,$282.20,0.06%,$0.02
20606,,Drain/inj joint/bursa w/us,P3,5442,$658.90,0.10%,$0.05
20610,,Drain/inj joint/bursa w/o us,P3,5441,$282.20,0.02%,$0.01
20611,,Drain/inj joint/bursa w/us,P3,5441,$282.20,0.12%,$0.07
20612,,Aspirate/inj ganglion cyst,P3,5441,$282.20,0.01%,$0.00
20615,,Treatment of bone cyst,P3,5071,$670.36,1.66%,$2.77
20650,,Insert and remove bone pin,G2,5113,"$2,789.90",29.77%,$452.13
20662,,Application halo pelvic,R2,5112,"$1,504.36",0.00%,$0.00
20663,,Application halo femoral,R2,5113,"$2,789.90",0.00%,$0.00
20665,,Rmvl tongs/halo anthr indiv,G2,5735,$379.63,0.00%,$0.00
20670,,Removal implant superficial,A2,5072,"$1,254.33",0.48%,$3.28
20680,,Removal of implant deep,A2,5073,"$2,125.39",2.41%,$27.88
20690,,Appl unipln uni ext fixj sys,J8,5114,"$6,231.99",43.68%,"$2,722.13"
20692,,Appl mltpln uni ext fixj sys,J8,5115,"$11,939.76",31.00%,"$3,701.33"
20693,,Adjmt/revj ext fixj sys anes,A2,5114,"$6,231.99",26.24%,$890.20
20694,,Rmvl ext fixj sys under anes,A2,5112,"$1,504.36",0.74%,$6.06
20696,,App mltpln uni xtrnl fix 1st,J8,5116,"$17,040.84",34.52%,"$5,882.50"
20697,,App mltpln uni xtrnl fix xch,P2,5112,"$1,504.36",0.00%,$0.00
20700,,Mnl prep&insj dp rx dlvr dev,N1,,,,
20822,,Replantation digit complete,G2,5112,"$1,504.36",0.00%,$0.00
20900,,Removal of bone for graft,J8,5114,"$6,231.99",59.35%,"$3,698.69"
20902,,Removal of bone for graft,A2,5114,"$6,231.99",9.39%,$318.56
20910,,Remove cartilage for graft,A2,5053,$598.40,1.43%,$4.66
20912,,Remove cartilage for graft,A2,5055,"$3,418.26",3.26%,$60.66
20920,,Removal of fascia for graft,A2,5054,"$1,737.53",0.00%,$0.00
20922,,Removal of fascia for graft,A2,5054,"$1,737.53",0.03%,$0.28
20924,,Removal of tendon for graft,A2,5114,"$6,231.99",0.00%,$0.00
20930,,Sp bone algrft morsel add-on,N1,,,,
20931,,Sp bone algrft struct add-on,N1,,,,
20932,,Osteoart algrft w/surf & b1,N1,,,,
20933,,Hemicrt intrclry algrft prtl,N1,,,,
20934,,Intercalary algrft compl,N1,,,,
20936,,Sp bone agrft local add-on,N1,,,,
20937,,Sp bone agrft morsel add-on,N1,,,,
20938,,Sp bone agrft struct add-on,N1,,,,
20939,,Bone marrow aspir bone grfg,N1,,,,
20950,,Fluid pressure muscle,G2,5071,$670.36,0.00%,$0.00
20972,,Bone/skin graft metatarsal,G2,5114,"$6,231.99",0.00%,$0.00
20973,,Bone/skin graft great toe,R2,5114,"$6,231.99",0.00%,$0.00
20975,,Electrical bone stimulation,N1,,,,
20979,,Us bone stimulation,N1,,,,
20982,,Ablate bone tumor(s) perq,G2,5115,"$11,939.76",26.80%,"$1,741.92"
20983,,Ablate bone tumor(s) perq,J8,5114,"$6,231.99",45.38%,"$2,828.08"
20985,,Cptr-asst dir ms px,N1,,,,
21010,,Incision of jaw joint,A2,5164,"$2,422.49",0.83%,$10.95
21011,,Exc face les sc <2 cm,P3,5072,"$1,254.33",0.75%,$1.95
21012,,Exc face les sbq 2 cm/>,R2,5072,"$1,254.33",0.28%,$1.91
21013,,Exc face tum deep < 2 cm,P3,5072,"$1,254.33",0.01%,$0.03
21014,,Exc face tum deep 2 cm/>,R2,5073,"$2,125.39",0.31%,$3.59
21015,,Resect face/scalp tum < 2 cm,G2,5073,"$2,125.39",0.00%,$0.00
21016,,Resect face/scalp tum 2 cm/>,G2,5073,"$2,125.39",0.16%,$1.85
21025,,Excision of bone lower jaw,A2,5165,"$5,070.97",3.83%,$105.73
21026,,Excision of facial bone(s),A2,5165,"$5,070.97",3.70%,$102.14
21029,,Contour of face bone lesion,A2,5164,"$2,422.49",0.04%,$0.53
21030,,Excise max/zygoma b9 tumor,P3,5165,"$5,070.97",6.50%,$18.13
21031,,Remove exostosis mandible,P3,5164,"$2,422.49",0.00%,$0.00
21032,,Remove exostosis maxilla,P3,5164,"$2,422.49",0.00%,$0.00
21034,,Excise max/zygoma mal tumor,A2,5165,"$5,070.97",0.31%,$8.56
21040,,Excise mandible lesion,A2,5164,"$2,422.49",8.09%,$106.69
21044,,Removal of jaw bone lesion,A2,5165,"$5,070.97",0.03%,$0.83
21046,,Remove mandible cyst complex,A2,5165,"$5,070.97",6.18%,$170.60
21047,,Excise lwr jaw cyst w/repair,A2,5165,"$5,070.97",4.44%,$122.57
21048,,Remove maxilla cyst complex,R2,5165,"$5,070.97",8.90%,$245.69
21050,,Removal of jaw joint,A2,5165,"$5,070.97",0.00%,$0.00
21060,,Remove jaw joint cartilage,A2,5165,"$5,070.97",0.00%,$0.00
21070,,Remove coronoid process,A2,5165,"$5,070.97",0.00%,$0.00
21073,,Mnpj of tmj w/anesth,P3,5163,"$1,224.82",0.00%,$0.00
21076,,Prepare face/oral prosthesis,P3,5163,"$1,224.82",0.00%,$0.00
21077,,Prepare face/oral prosthesis,P3,5165,"$5,070.97",0.00%,$0.00
21079,,Prepare face/oral prosthesis,P3,5164,"$2,422.49",0.00%,$0.00
21080,,Prepare face/oral prosthesis,P3,5164,"$2,422.49",0.00%,$0.00
21081,,Prepare face/oral prosthesis,P3,5165,"$5,070.97",0.00%,$0.00
21082,,Prepare face/oral prosthesis,P3,5164,"$2,422.49",0.00%,$0.00
21083,,Prepare face/oral prosthesis,P3,5164,"$2,422.49",0.00%,$0.00
21084,,Prepare face/oral prosthesis,P3,5164,"$2,422.49",0.00%,$0.00
21085,,Prepare face/oral prosthesis,P2,5161,$232.73,0.00%,$0.00
21086,,Prepare face/oral prosthesis,P3,5164,"$2,422.49",1.41%,$9.32
21087,,Prepare face/oral prosthesis,P3,5165,"$5,070.97",0.00%,$0.00
21088,,Prepare face/oral prosthesis,R2,5164,"$2,422.49",0.00%,$0.00
21100,,Maxillofacial fixation,A2,5165,"$5,070.97",0.00%,$0.00
21110,,Interdental fixation,P3,5163,"$1,224.82",1.29%,$8.21
21116,,Injection jaw joint x-ray,N1,,,,
21120,,Reconstruction of chin,G2,5165,"$5,070.97",0.00%,$0.00
21121,,Reconstruction of chin,J8,5164,"$2,422.49",62.43%,"$1,512.36"
21122,,Reconstruction of chin,J8,5165,"$5,070.97",31.00%,"$1,572.00"
21123,,Reconstruction of chin,A2,5164,"$2,422.49",0.00%,$0.00
21125,,Augmentation lower jaw bone,J8,5165,"$5,070.97",31.00%,"$1,572.00"
21127,,Augmentation lower jaw bone,G2,5165,"$5,070.97",11.30%,$311.94
21137,,Reduction of forehead,G2,5164,"$2,422.49",0.00%,$0.00
21138,,Reduction of forehead,G2,5165,"$5,070.97",0.00%,$0.00
21139,,Reduction of forehead,G2,5165,"$5,070.97",0.00%,$0.00
21150,,Lefort ii anterior intrusion,J8,5165,"$5,070.97",31.00%,"$1,572.00"
21181,,Contour cranial bone lesion,A2,5165,"$5,070.97",0.00%,$0.00
21194,,Reconst lwr jaw w/graft,G2,5165,"$5,070.97",0.00%,$0.00
21195,,Reconst lwr jaw w/o fixation,J8,5165,"$5,070.97",31.00%,"$1,572.00"
21198,,Reconstr lwr jaw segment,J8,5165,"$5,070.97",43.61%,"$2,211.45"
21199,,Reconstr lwr jaw w/advance,G2,5165,"$5,070.97",23.52%,$649.27
21206,,Reconstruct upper jaw bone,A2,5165,"$5,070.97",0.00%,$0.00
21208,,Augmentation of facial bones,P3,5165,"$5,070.97",29.50%,$357.54
21209,,Reduction of facial bones,A2,5165,"$5,070.97",0.00%,$0.00
21210,,Face bone graft,J8,5165,"$5,070.97",49.04%,"$2,486.80"
21215,,Lower jaw bone graft,J8,5165,"$5,070.97",43.73%,"$2,217.54"
21230,,Rib cartilage graft,A2,5165,"$5,070.97",7.61%,$210.07
21235,,Ear cartilage graft,A2,5165,"$5,070.97",0.59%,$16.29
21240,,Reconstruction of jaw joint,A2,5165,"$5,070.97",2.37%,$65.42
21242,,Reconstruction of jaw joint,A2,5165,"$5,070.97",23.23%,$641.27
21243,,Reconstruction of jaw joint,J8,5116,"$17,040.84",45.17%,"$7,697.35"
21244,,Reconstruction of lower jaw,J8,5165,"$5,070.97",43.82%,"$2,222.10"
21245,,Reconstruction of jaw,J8,5165,"$5,070.97",31.00%,"$1,572.00"
21246,,Reconstruction of jaw,J8,5165,"$5,070.97",31.00%,"$1,572.00"
21248,,Reconstruction of jaw,A2,5165,"$5,070.97",14.16%,$390.89
21249,,Reconstruction of jaw,J8,5165,"$5,070.97",30.04%,"$1,523.32"
21260,,Revise eye sockets,G2,5165,"$5,070.97",0.00%,$0.00
21267,,Revise eye sockets,J8,5165,"$5,070.97",78.92%,"$4,002.01"
21270,,Augmentation cheek bone,J8,5165,"$5,070.97",76.19%,"$3,863.57"
21275,,Revision orbitofacial bones,G2,5165,"$5,070.97",16.69%,$460.73
21280,,Revision of eyelid,A2,5164,"$2,422.49",0.00%,$0.00
21282,,Revision of eyelid,A2,5164,"$2,422.49",1.17%,$15.43
21295,,Revision of jaw muscle/bone,A2,5163,"$1,224.82",0.00%,$0.00
21296,,Revision of jaw muscle/bone,A2,5164,"$2,422.49",0.00%,$0.00
21315,,Clsd tx nsl fx mnpj wo stblj,A2,5163,"$1,224.82",0.11%,$0.73
21320,,Clsd tx nsl fx w/mnpj&stablj,A2,5164,"$2,422.49",0.32%,$4.22
