"Addendum FF -- ASC Device Offset Percentages for CY 2026 
(For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,,
CPT codes and descriptions only are copyright 2024 American Medical Association.ÿ All Rights Reserved.ÿ Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2024 American Dental Association.ÿ All Rights Reserved. ,,,,,,,,
11443,,Exc face-mm b9+marg 2.1-3 cm,P3,5072,8.66%,"$1,381.18",0.04%,$0.06
11444,,Exc face-mm b9+marg 3.1-4 cm,A2,5072,8.66%,"$1,381.18",1.05%,$7.79
11446,,Exc face-mm b9+marg >4 cm,A2,5073,1.54%,"$2,323.60",0.07%,$0.87
11450,,Exc skn hdrdnt ax smpl/ntrm,A2,5073,1.54%,"$2,323.60",0.01%,$0.12
11451,,Exc skn hdrdnt ax complex,A2,5073,1.54%,"$2,323.60",2.82%,$35.20
11462,,Exc skn hdrdnt ing smpl/ntrm,A2,5073,1.54%,"$2,323.60",0.75%,$9.36
11463,,Exc skn hdrdnt ing complex,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
11470,,Exc skn h/p/p/u smpl/ntrm,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
11471,,Exc skn h/p/p/u complex,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
11600,,Exc tr-ext mal+marg 0.5 cm/<,P3,5071,9.93%,$723.23,0.02%,$0.03
11601,,Exc tr-ext mal+marg 0.6-1 cm,P3,5071,9.93%,$723.23,0.00%,$0.00
11602,,Exc tr-ext mal+marg 1.1-2 cm,P3,5052,0.04%,$415.10,0.01%,$0.02
11603,,Exc tr-ext mal+marg 2.1-3 cm,P3,5071,9.93%,$723.23,0.03%,$0.05
11604,,Exc tr-ext mal+marg 3.1-4 cm,A2,5071,9.93%,$723.23,0.20%,$0.78
11606,,Exc tr-ext mal+marg >4 cm,A2,5072,8.66%,"$1,381.18",0.17%,$1.26
11620,,Exc h-f-nk-sp mal+marg 0.5/<,P3,5072,8.66%,"$1,381.18",0.00%,$0.00
11621,,Exc s/n/h/f/g mal+mrg 0.6-1,P3,5071,9.93%,$723.23,0.00%,$0.00
11622,,Exc s/n/h/f/g mal+mrg 1.1-2,P3,5071,9.93%,$723.23,0.07%,$0.11
11623,,Exc s/n/h/f/g mal+mrg 2.1-3,P3,5072,8.66%,"$1,381.18",0.01%,$0.02
11624,,Exc s/n/h/f/g mal+mrg 3.1-4,A2,5072,8.66%,"$1,381.18",0.01%,$0.07
11626,,Exc s/n/h/f/g mal+mrg >4 cm,A2,5073,1.54%,"$2,323.60",1.13%,$14.11
11640,,Exc f/e/e/n/l mal+mrg 0.5cm<,P3,5071,9.93%,$723.23,0.02%,$0.03
11641,,Exc f/e/e/n/l mal+mrg 0.6-1,P3,5071,9.93%,$723.23,0.00%,$0.00
11642,,Exc f/e/e/n/l mal+mrg 1.1-2,P3,5071,9.93%,$723.23,0.03%,$0.05
11643,,Exc f/e/e/n/l mal+mrg 2.1-3,P3,5072,8.66%,"$1,381.18",0.05%,$0.10
11644,,Exc f/e/e/n/l mal+mrg 3.1-4,A2,5072,8.66%,"$1,381.18",0.01%,$0.07
11646,,Exc f/e/e/n/l mal+mrg >4 cm,A2,5073,1.54%,"$2,323.60",0.43%,$5.37
11719,,Trim nail(s) any number,N1,,,,,
11720,,Debride nail 1-5,N1,,,,,
11721,,Debride nail 6 or more,N1,,,,,
11730,,Avulsion nail plate simple 1,N1,,,,,
11732,,Avlsn nail plate simple each,N1,,,,,
11740,,Evacuation subungual hmtma,N1,,,,,
11750,,Excision nail&nail matrix,P3,5052,0.04%,$415.10,0.01%,$0.01
11755,,Biopsy nail unit,P3,5071,9.93%,$723.23,0.00%,$0.00
11760,,Repair of nail bed,P3,5053,0.03%,$753.71,0.04%,$0.05
11762,,Reconstruction of nail bed,P3,5054,0.73%,"$2,100.65",5.93%,$11.15
11765,,Wedge excision skn nail fold,N1,,,,,
11770,,Exc pilonidal cyst simple,A2,5073,1.54%,"$2,323.60",0.35%,$4.37
11771,,Exc pilonidal cyst xtnsv,A2,5073,1.54%,"$2,323.60",0.01%,$0.12
11772,,Exc pilonidal cyst comp,A2,5073,1.54%,"$2,323.60",0.05%,$0.62
11900,,Inject skin lesions </w 7,N1,,,,,
11901,,Inject skin lesions >7,N1,,,,,
11920,,Correct skin color 6.0 cm/<,P3,5053,0.03%,$753.71,0.00%,$0.00
11921,,Correct skn color 6.1-20.0cm,P3,5053,0.03%,$753.71,0.00%,$0.00
11922,,Correct skin color ea 20.0cm,N1,,,,,
11950,,Subq njx filling matrl 1cc/<,P3,5051,0.00%,$205.18,0.00%,$0.00
11951,,Subq njx fil matrl 1.1-5.0cc,P3,5053,0.03%,$753.71,0.00%,$0.00
11952,,Subq njx fil matrl 5.1-10cc,P3,5053,0.03%,$753.71,17.97%,$16.53
11954,,Subq njx fil matrl>10.0 cc,P3,5053,0.03%,$753.71,0.00%,$0.00
11960,,Insert tissue expander(s),A2,5055,1.00%,"$3,612.43",15.37%,$298.30
11970,,Rplcmt tiss xpndr perm implt,G2,5114,20.74%,"$6,878.60",25.26%,$933.49
11971,,Rmvl tis xpndr wo insj implt,A2,5073,1.54%,"$2,323.60",1.26%,$15.73
11976,,Remove contraceptive capsule,P3,5071,9.93%,$723.23,0.00%,$0.00
11980,,Implant hormone pellet(s),N1,,,,,
11981,,Insertion drug dlvr implant,N1,,,,,
11982,,Remove drug implant device,N1,,,,,
11983,,Remove/insert drug implant,N1,,,,,
12001,,Rpr s/n/ax/gen/trnk 2.5cm/<,N1,,,,,
12002,,Rpr s/n/ax/gen/trnk2.6-7.5cm,N1,,,,,
12004,,Rpr s/n/ax/gen/trk7.6-12.5cm,N1,,,,,
12005,,Rpr s/n/a/gen/trk12.6-20.0cm,A2,5052,0.04%,$415.10,0.00%,$0.00
12006,,Rpr s/n/a/gen/trk20.1-30.0cm,A2,5052,0.04%,$415.10,0.00%,$0.00
12007,,Rpr s/n/ax/gen/trnk >30.0 cm,A2,5051,0.00%,$205.18,0.00%,$0.00
12011,,Rpr f/e/e/n/l/m 2.5 cm/<,N1,,,,,
12013,,Rpr f/e/e/n/l/m 2.6-5.0 cm,N1,,,,,
12014,,Rpr f/e/e/n/l/m 5.1-7.5 cm,N1,,,,,
12015,,Rpr f/e/e/n/l/m 7.6-12.5 cm,G2,5051,0.00%,$205.18,0.00%,$0.00
12016,,Rpr fe/e/en/l/m 12.6-20.0 cm,A2,5052,0.04%,$415.10,0.00%,$0.00
12017,,Rpr fe/e/en/l/m 20.1-30.0 cm,A2,5052,0.04%,$415.10,0.00%,$0.00
12018,,Rpr f/e/e/n/l/m >30.0 cm,A2,5051,0.00%,$205.18,1.38%,$1.52
12020,,Tx supfc wnd dehsn smpl clsr,A2,5053,0.03%,$753.71,0.46%,$1.86
12021,,Tx supfc wnd dehsn w/packing,A2,5052,0.04%,$415.10,0.00%,$0.00
12031,,Intmd rpr s/a/t/ext 2.5 cm/<,P3,5052,0.04%,$415.10,0.28%,$0.53
12032,,Intmd rpr s/a/t/ext 2.6-7.5,P3,5052,0.04%,$415.10,0.00%,$0.00
12034,,Intmd rpr s/tr/ext 7.6-12.5,A2,5052,0.04%,$415.10,0.01%,$0.02
12035,,Intmd rpr s/a/t/ext 12.6-20,A2,5052,0.04%,$415.10,0.00%,$0.00
12036,,Intmd rpr s/a/t/ext 20.1-30,A2,5053,0.03%,$753.71,0.01%,$0.04
12037,,Intmd rpr s/tr/ext >30.0 cm,A2,5054,0.73%,"$2,100.65",0.02%,$0.23
12041,,Intmd rpr n-hf/genit 2.5cm/<,P3,5052,0.04%,$415.10,0.00%,$0.00
12042,,Intmd rpr n-hf/genit2.6-7.5,P3,5052,0.04%,$415.10,0.00%,$0.00
12044,,Intmd rpr n-hf/genit7.6-12.5,A2,5053,0.03%,$753.71,0.00%,$0.00
12045,,Intmd rpr n-hf/genit12.6-20,A2,5053,0.03%,$753.71,0.00%,$0.00
12046,,Intmd rpr n-hf/genit20.1-30,A2,5053,0.03%,$753.71,0.00%,$0.00
12047,,Intmd rpr n-hf/genit >30.0cm,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
12051,,Intmd rpr face/mm 2.5 cm/<,P3,5052,0.04%,$415.10,0.01%,$0.02
12052,,Intmd rpr face/mm 2.6-5.0 cm,P3,5052,0.04%,$415.10,0.00%,$0.00
12053,,Intmd rpr face/mm 5.1-7.5 cm,P2,5052,0.04%,$415.10,0.00%,$0.00
12054,,Intmd rpr face/mm 7.6-12.5cm,A2,5052,0.04%,$415.10,0.00%,$0.00
12055,,Intmd rpr face/mm 12.6-20 cm,A2,5052,0.04%,$415.10,0.00%,$0.00
12056,,Intmd rpr face/mm 20.1-30.0,A2,5052,0.04%,$415.10,0.00%,$0.00
12057,,Intmd rpr face/mm >30.0 cm,A2,5052,0.04%,$415.10,0.00%,$0.00
13100,,Cmplx rpr trunk 1.1-2.5 cm,A2,5053,0.03%,$753.71,0.00%,$0.00
13101,,Cmplx rpr trunk 2.6-7.5 cm,A2,5053,0.03%,$753.71,0.19%,$0.77
13102,,Cmplx rpr trunk addl 5cm/<,N1,,,,,
13120,,Cmplx rpr s/a/l 1.1-2.5 cm,A2,5052,0.04%,$415.10,0.00%,$0.00
13121,,Cmplx rpr s/a/l 2.6-7.5 cm,A2,5052,0.04%,$415.10,0.01%,$0.02
13122,,Cmplx rpr s/a/l addl 5 cm/>,N1,,,,,
13131,,Cmplx rpr f/c/c/m/n/ax/g/h/f,A2,5052,0.04%,$415.10,0.00%,$0.00
13132,,Cmplx rpr f/c/c/m/n/ax/g/h/f,A2,5052,0.04%,$415.10,0.00%,$0.00
13133,,Cmplx rpr f/c/c/m/n/ax/g/h/f,N1,,,,,
13151,,Cmplx rpr e/n/e/l 1.1-2.5 cm,A2,5053,0.03%,$753.71,0.00%,$0.00
13152,,Cmplx rpr e/n/e/l 2.6-7.5 cm,A2,5053,0.03%,$753.71,0.00%,$0.00
13153,,Cmplx rpr e/n/e/l addl 5cm/<,N1,,,,,
13160,,Sec clsr surg wnd/dehsn xtn,A2,5055,1.00%,"$3,612.43",1.52%,$29.50
14000,,Tis trnfr trunk 10 sq cm/<,A2,5054,0.73%,"$2,100.65",0.17%,$1.92
14001,,Tis trnfr trunk 10.1-30sqcm,A2,5054,0.73%,"$2,100.65",0.19%,$2.14
14020,,Tis trnfr s/a/l 10 sq cm/<,A2,5054,0.73%,"$2,100.65",0.05%,$0.56
14021,,Tis trnfr s/a/l 10.1-30 sqcm,A2,5054,0.73%,"$2,100.65",0.40%,$4.51
14040,,Tis trnfr f/c/c/m/n/a/g/h/f,A2,5054,0.73%,"$2,100.65",0.35%,$3.95
14041,,Tis trnfr f/c/c/m/n/a/g/h/f,A2,5054,0.73%,"$2,100.65",0.18%,$2.03
14060,,Tis trnfr e/n/e/l 10 sq cm/<,A2,5054,0.73%,"$2,100.65",0.10%,$1.13
14061,,Tis trnfr e/n/e/l10.1-30sqcm,A2,5054,0.73%,"$2,100.65",0.32%,$3.61
14301,,Tis trnfr any 30.1-60 sq cm,G2,5055,1.00%,"$3,612.43",0.40%,$7.76
14302,,Tis trnfr addl 30 sq cm,N1,,,,,
14350,,Filleted finger/toe flap,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15002,,Wound prep trk/arm/leg,A2,5053,0.03%,$753.71,0.27%,$1.09
15003,,Wound prep addl 100 cm,N1,,,,,
15004,,Wound prep f/n/hf/g,A2,5052,0.04%,$415.10,0.59%,$1.32
15005,,Wnd prep f/n/hf/g addl cm,N1,,,,,
15011,,Hrv skn cll ssp agrft 1st 25,G2,5054,0.73%,"$2,100.65",0.00%,$0.00
15012,,Hrv skn cll ssp agrft ea add,N1,,,,,
15013,,Prepj skn cll ssp agrft 1st,G2,1532,,"$7,250.50",0.00%,$0.00
15014,,Prepj skn cll ssp agrft ea,N1,,,,,
15015,,App skn cl ssp agrft t/a/l 1,G2,5054,0.73%,"$2,100.65",0.00%,$0.00
15016,,App skn cl ssp agrf t/a/l ea,N1,,,,,
15017,,App skn cll ssp f/n/g/hf 1st,G2,5054,0.73%,"$2,100.65",0.00%,$0.00
15018,,App skn cll ssp f/n/g/hf ea,N1,,,,,
15040,,Harvest cultured skin graft,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15050,,Pinch graft up to 2 cm diam,A2,5053,0.03%,$753.71,0.00%,$0.00
15100,,Splt agrft t/a/l 1st 100sqcm,A2,5054,0.73%,"$2,100.65",0.47%,$5.30
15101,,Splt agrft t/a/l ea addl 100,N1,,,,,
15110,,Epidrm agrft t/a/l 1st 100,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15111,,Epidrm agrft t/a/l ea addl,N1,,,,,
15115,,Epdrm agrft f/s/n/h/f/g/m 1,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15116,,Epdrm agrft f/s/n/h/f/g/m ea,N1,,,,,
15120,,Splt agrft f/s/n/h/f/g/m 1st,A2,5055,1.00%,"$3,612.43",0.30%,$5.82
15121,,Splt agrft f/s/n/h/f/g/m ea,N1,,,,,
15130,,Drm agrft t/a/l 1st 100 sqcm,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15131,,Drm agrft t/a/l ea addl,N1,,,,,
15135,,Drm agrft f/s/n/h/f/g/m 1st,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15136,,Drm agrft f/s/n/h/f/g/m ea,N1,,,,,
15150,,Tis cltr skn agrft t/a/l 1st,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15151,,Tis cltr skn agrft t/a/l add,N1,,,,,
15152,,Tis cltr skn agrft t/a/l ea,N1,,,,,
15155,,Tis cltr agrft f/s/n/h/f/g 1,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15156,,Tis clt agrft f/s/n/h/f/g ad,N1,,,,,
15157,,Tis clt agrft f/s/n/h/f/g ea,N1,,,,,
15200,,Fth/gft fr trnk 20 sq cm/<,A2,5054,0.73%,"$2,100.65",2.60%,$29.34
15201,,Fth/gft fr trnk each addl,N1,,,,,
15220,,Fth/gft fr s/a/l 20 sq cm/<,A2,5054,0.73%,"$2,100.65",0.19%,$2.14
15221,,Fth/gft fr s/a/l each addl,N1,,,,,
15240,,Fth/gft f/c/c/m/n/ax/g/h/f20,A2,5054,0.73%,"$2,100.65",0.09%,$1.02
15241,,Fth/gft f/c/c/m/n/a/g/h/f ea,N1,,,,,
15260,,Fth/gft fr n/e/e/l 20 sqcm/<,A2,5054,0.73%,"$2,100.65",0.03%,$0.34
15261,,Fth/gft fr n/e/e/l each addl,N1,,,,,
15271,,Skin sub graft trnk/arm/leg,G2,5053,0.03%,$753.71,0.03%,$0.12
15272,,Skin sub graft t/a/l add-on,N1,,,,,
15273,,Skin sub grft t/arm/lg child,G2,5054,0.73%,"$2,100.65",0.67%,$7.56
15274,,Skn sub grft t/a/l child add,N1,,,,,
15275,,Skin sub graft face/nk/hf/g,P3,5053,0.03%,$753.71,0.03%,$0.03
15276,,Skin sub graft f/n/hf/g addl,N1,,,,,
15277,,Skn sub grft f/n/hf/g child,G2,5054,0.73%,"$2,100.65",0.29%,$3.27
15278,,Skn sub grft f/n/hf/g ch add,N1,,,,,
15570,,Skin pedicle flap trunk,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15572,,Skin pedicle flap arms/legs,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15574,,Pedcle fh/ch/ch/m/n/ax/g/h/f,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15576,,Pedicle e/n/e/l/ntroral,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15600,,Delay flap trunk,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15610,,Delay flap arms/legs,A2,5054,0.73%,"$2,100.65",0.04%,$0.45
15620,,Delay flap f/c/c/n/ax/g/h/f,A2,5054,0.73%,"$2,100.65",0.07%,$0.79
15630,,Delay flap eye/nos/ear/lip,A2,5054,0.73%,"$2,100.65",0.13%,$1.47
15650,,Transfer skin pedicle flap,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15730,,Mdfc flap w/prsrv vasc pedcl,G2,5055,1.00%,"$3,612.43",1.67%,$32.41
15731,,Forehead flap w/vasc pedicle,A2,5055,1.00%,"$3,612.43",0.09%,$1.75
15733,,Musc myoq/fscq flp h&n pedcl,A2,5055,1.00%,"$3,612.43",1.05%,$20.38
15734,,Muscle-skin graft trunk,A2,5055,1.00%,"$3,612.43",3.87%,$75.11
15736,,Muscle-skin graft arm,A2,5054,0.73%,"$2,100.65",2.73%,$30.81
15738,,Muscle-skin graft leg,A2,5055,1.00%,"$3,612.43",3.32%,$64.43
15740,,Island pedicle flap graft,A2,5054,0.73%,"$2,100.65",0.11%,$1.24
15750,,Neurovascular pedicle flap,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15760,,Composite skin graft,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15769,,Grfg autol soft tiss dir exc,G2,5055,1.00%,"$3,612.43",9.49%,$184.18
15770,,Derma-fat-fascia graft,A2,5055,1.00%,"$3,612.43",36.48%,$708.00
15771,,Grfg autol fat lipo 50 cc/<,G2,5055,1.00%,"$3,612.43",1.20%,$23.29
15773,,Grfg autol fat lipo 25 cc/<,G2,5054,0.73%,"$2,100.65",0.82%,$9.25
15775,,Hair trnspl 1-15 punch grfts,A2,5052,0.04%,$415.10,0.00%,$0.00
15776,,Hair trnspl >15 punch grafts,A2,5052,0.04%,$415.10,0.00%,$0.00
15777,,Acellular derm matrix implt,N1,,,,,
15780,,Dermabrasion total face,P3,5073,1.54%,"$2,323.60",0.00%,$0.00
15781,,Dermabrasion segmental face,P3,5071,9.93%,$723.23,0.00%,$0.00
15782,,Dermabrasion other than face,P3,5073,1.54%,"$2,323.60",0.00%,$0.00
15783,,Dermabrasion suprfl any site,P2,5052,0.04%,$415.10,0.00%,$0.00
15786,,Abrasion lesion single,N1,,,,,
15787,,Abrasion lesions add-on,N1,,,,,
15788,,Chemical peel facial epidrm,N1,,,,,
15789,,Chemical peel facial dermal,P3,5053,0.03%,$753.71,0.00%,$0.00
15792,,Chem peel nonfacial epidrm,N1,,,,,
15793,,Chemical peel nonfacial drm,N1,,,,,
15820,,Blepharoplasty lower eyelid,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15821,,Blepharp lwr eyelid fat pad,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15822,,Blepharoplasty upper eyelid,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15823,,Blepharp upr eyelid xcsv skn,A2,5054,0.73%,"$2,100.65",0.14%,$1.58
15824,,Rhytidectomy forehead,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15825,,Rhytdct nck pltysml tghtg,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15826,,Rhytidectomy glblr frn lines,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15828,,Rhytidectomy cheek chn & nck,A2,5055,1.00%,"$3,612.43",3.58%,$69.48
15829,,Rhytidectomy smas flap,A2,5055,1.00%,"$3,612.43",3.65%,$70.84
15830,,Exc excessive skin abdomen,A2,5092,2.07%,"$5,301.43",0.46%,$13.10
15832,,Exc excessive skin thigh,A2,5073,1.54%,"$2,323.60",0.11%,$1.37
15833,,Exc excessive skin leg,A2,5073,1.54%,"$2,323.60",0.33%,$4.12
15834,,Exc excessive skin hip,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15835,,Exc excessive skin buttock,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15836,,Exc excessive skin arm,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15837,,Exc excsv skin forearm/hand,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
15838,,Exc excsv submental fat pad,G2,5073,1.54%,"$2,323.60",0.00%,$0.00
15839,,Exc excessive skn other area,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15840,,Nerve palsy fascial graft,A2,5055,1.00%,"$3,612.43",1.07%,$20.77
15841,,Nerve palsy muscle graft,A2,5055,1.00%,"$3,612.43",6.82%,$132.36
15842,,Nerve palsy microsurg graft,G2,5054,0.73%,"$2,100.65",0.00%,$0.00
15845,,Skin and muscle repair face,A2,5055,1.00%,"$3,612.43",5.47%,$106.16
15847,,Exc skin abd add-on,N1,,,,,
15851,,Removal sutr/staple req anes,R2,5054,0.73%,"$2,100.65",0.00%,$0.00
15852,,Dressing change not for burn,N1,,,,,
15860,,Iv njx tst vasc flo flap/grf,N1,,,,,
15876,,Suction lipectomy head&neck,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15877,,Suction lipectomy trunk,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15878,,Suction lipectomy upr extrem,A2,5054,0.73%,"$2,100.65",0.02%,$0.23
15879,,Suction lipectomy lwr extrem,A2,5055,1.00%,"$3,612.43",0.12%,$2.33
15920,,Exc coccygl pr ulc prim sutr,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15922,,Exc coccygl pr ulc flap clsr,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15931,,Exc sacral pr ulc prim sutr,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15933,,Exc sac pr ulc prim str ostc,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15934,,Exc sacral pr ulc skn flap,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15935,,Exc sac pr ulc skn flp ostc,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15936,,Exc sac pr ulc prep mus flap,A2,5054,0.73%,"$2,100.65",2.74%,$30.92
15937,,Exc sac pr ulc prep mus ostc,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15940,,Exc ischial pr ulc prim sutr,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15941,,Exc isch pr ulc prm sut ostc,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15944,,Exc isch pr ulc skn flp clsr,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15945,,Exc isch pr ulc skn flp ostc,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15946,,Exc isch pr ulc prep mus flp,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15950,,Exc trchntr pr ulc prim sutr,A2,5072,8.66%,"$1,381.18",0.00%,$0.00
15951,,Exc trchntr pr ulc ostc,A2,5073,1.54%,"$2,323.60",0.00%,$0.00
15952,,Exc trchntr pr ulc flp clsr,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15953,,Exc trchntr pr ulc flp ostc,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
15956,,Exc trchntr pr ulc prep flap,A2,5054,0.73%,"$2,100.65",0.00%,$0.00
15958,,Exc trchntr pr ulc prep ostc,A2,5055,1.00%,"$3,612.43",0.00%,$0.00
16000,,Initial treatment of burn(s),N1,,,,,
16020,,Dress/debrid p-thick burn s,N1,,,,,
16025,,Dress/debrid p-thick burn m,A2,5051,0.00%,$205.18,0.00%,$0.00
16030,,Dress/debrid p-thick burn l,A2,5052,0.04%,$415.10,0.00%,$0.00
16035,,Escharotomy 1st incision,G2,5052,0.04%,$415.10,9.29%,$20.72
17000,,Destruct premalg lesion,N1,,,,,
17003,,Destruct premalg les 2-14,N1,,,,,
17004,,Destroy premal lesions 15/>,P3,5052,0.04%,$415.10,0.00%,$0.00
17106,,Dstr cut vsc prlf les<10sqcm,P3,5052,0.04%,$415.10,0.00%,$0.00
17107,,Dstr cut vsc prlf les10-50sq,P3,5053,0.03%,$753.71,0.00%,$0.00
17108,,Dstr cut vsc prlf les>50sqcm,P3,5054,0.73%,"$2,100.65",0.10%,$0.36
17110,,Destruction b9 les up to 14,N1,,,,,
17111,,Destruction b9 lesions 15/>,N1,,,,,
17250,,Chem caut of granltj tissue,N1,,,,,
17260,,Dstrj mal les t/a/l 0.5 cm/<,N1,,,,,
17261,,Dstrj mal les t/a/l .6-1.0cm,N1,,,,,
17262,,Dstrj mal les t/a/l 1.1-2.0,N1,,,,,
17263,,Dstrj mal les t/a/l 2.1-3.0,N1,,,,,
17264,,Dstrj mal les t/a/l 3.1-4.0,P3,5052,0.04%,$415.10,0.00%,$0.00
17266,,Dstrj mal les t/a/l >4.0 cm,P3,5052,0.04%,$415.10,0.06%,$0.09
17270,,Dstr mal les s/n/h/f/g .5 /<,P3,5051,0.00%,$205.18,0.00%,$0.00
17271,,Dstr mal les s/n/h/f/g 0.6-1,P3,5051,0.00%,$205.18,0.00%,$0.00
17272,,Dstr mal les s/n/h/f/g 1.1-2,N1,,,,,
17273,,Dstr mal les s/n/h/f/g 2.1-3,P3,5052,0.04%,$415.10,0.00%,$0.00
17274,,Dstr mal les s/n/h/f/g 3.1-4,P3,5052,0.04%,$415.10,0.00%,$0.00
17276,,Dstr mal les s/n/h/f/g >4.0,P3,5052,0.04%,$415.10,0.00%,$0.00
17280,,Dstr mal ls f/e/e/n/l/m .5/<,N1,,,,,
17281,,Dstr mal ls f/e/e/n/l/m .6-1,P2,5051,0.00%,$205.18,0.00%,$0.00
17282,,Dstr mal ls f/e/e/n/l/m1.1-2,P2,5051,0.00%,$205.18,0.00%,$0.00
17283,,Dstr mal ls f/e/e/n/l/m2.1-3,P3,5052,0.04%,$415.10,0.00%,$0.00
17284,,Dstr mal ls f/e/e/n/l/m3.1-4,P3,5053,0.03%,$753.71,0.00%,$0.00
17286,,Dstr mal ls f/e/e/n/l/m>4.0,P3,5053,0.03%,$753.71,0.00%,$0.00
17311,,Mohs 1 stage h/n/hf/g,P2,5053,0.03%,$753.71,0.00%,$0.00
17312,,Mohs addl stage,N1,,,,,
17313,,Mohs 1 stage t/a/l,P2,5053,0.03%,$753.71,0.00%,$0.00
17314,,Mohs addl stage t/a/l,N1,,,,,
17315,,Mohs surg addl block,N1,,,,,
17340,,Cryotherapy for acne,N1,,,,,
17360,,Chemical exfoliation acne,N1,,,,,
17380,,Electrolysis epilation ea 30,R2,5053,0.03%,$753.71,0.00%,$0.00
19000,,Puncture aspir cyst breast,P3,5071,9.93%,$723.23,0.98%,$0.64
19001,,Puncture aspir cyst brst ea,N1,,,,,
19020,,Mastotomy expl drg absc dp,A2,5072,8.66%,"$1,381.18",0.01%,$0.07
19030,,Njx px only mam ducto/glcto,N1,,,,,
19081,,Bx breast 1st lesion strtctc,G2,5072,8.66%,"$1,381.18",7.78%,$57.73
19082,,Bx breast add lesion strtctc,N1,,,,,
19083,,Bx breast 1st lesion us imag,G2,5072,8.66%,"$1,381.18",9.91%,$73.54
19084,,Bx breast add lesion us imag,N1,,,,,
19085,,Bx breast 1st lesion mr imag,G2,5072,8.66%,"$1,381.18",8.05%,$59.73
19086,,Bx breast add lesion mr imag,N1,,,,,
19100,,Bx breast percut w/o image,A2,5072,8.66%,"$1,381.18",1.09%,$8.09
19101,,Biopsy of breast open,A2,5091,1.54%,"$2,984.05",0.65%,$10.42
19105,,Cryosurg ablate fa each,J8,5091,1.54%,"$2,984.05",56.79%,"$1,694.64"
19110,,Nipple exploration,A2,5091,1.54%,"$2,984.05",0.57%,$9.14
19112,,Excise breast duct fistula,A2,5091,1.54%,"$2,984.05",0.00%,$0.00
19120,,Removal of breast lesion,A2,5091,1.54%,"$2,984.05",0.22%,$3.53
19125,,Excision breast lesion,A2,5091,1.54%,"$2,984.05",1.97%,$31.58
19126,,Excision addl breast lesion,N1,,,,,
19281,,Perq device breast 1st imag,N1,,,,,
19282,,Perq device breast ea imag,N1,,,,,
19283,,Perq dev breast 1st strtctc,N1,,,,,
19284,,Perq dev breast add strtctc,N1,,,,,
19285,,Perq dev breast 1st us imag,N1,,,,,
19286,,Perq dev breast add us imag,N1,,,,,
19287,,Perq dev breast 1st mr guide,N1,,,,,
19288,,Perq dev breast add mr guide,N1,,,,,
